mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	37			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	38			
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	39			
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	40			
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	41			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	42			
7	7	24	24	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	43			
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	44			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	45			
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	46			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	47			
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	48			
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	2	
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	49			
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	50			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	51			
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	52			
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	53			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	54			
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	55			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	56			
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	57			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	58			
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	59			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	60			
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	61			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	62			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	63			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	64			
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	65			
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	66			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	67			
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	2	
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	68			
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	69			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	70			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	71			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	72			
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	#	
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	73			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	74			
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5	
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	75			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	76			
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	77			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	78			
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	79			
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	80			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	81			
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	82			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	83			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	84			
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	85			
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	h	
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	86			
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	87			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	88			
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	89			
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	90			
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	91			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	92			
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	93			
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	3
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	94			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	95			
