mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	32			
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	33			
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	34			
6	6	22	22	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	35			
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	36			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	37			
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	38			
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#	
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	39			
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	40			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	41			
7	7	24	24	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	42			
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	43			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	44			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	45			
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	5h	
7	7	24	24	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	46			
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	47			
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#	
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	48			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	49			
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	50			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	51			
8	8	30	30	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	52			
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	53			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	54			
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	55			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	56			
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	5	
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	57			
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	58			
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#	
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	59			
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	60			
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	61			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	62			
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	63			
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	64			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	65			
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	66			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	67			
10	10	38	38	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	68			
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	69			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	70			
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6h	
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	71			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	72			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	73			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	74			
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	75			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	76			
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	77			
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	78			
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	79			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	80			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	81			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	82			
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	83			
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	h	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	84			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	85			
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6	
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	86			
12	12	95/2	95/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	_	
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	87			
13	13	48	48	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	88			
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	89			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	90			
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	91			
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	4	
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	92			
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#	
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	93			
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	94			
